,TotalPop,Hispanic,White,Black,Asian,Income,Poverty,Unemployment,Professional,Service,Drive,1,2,3,4,5,6,7,8,9,10
47483,2578,4.0,91.0,0.2,4.3,103125.0,5.6,5.0,48.7,16.9,77.0,0,1,1,1,1,1,1,1,1,1
47484,4720,2.9,93.2,2.2,1.5,149500.0,3.6,2.0,55.1,5.9,80.9,0,1,1,1,1,5,1,1,1,1
47485,1287,18.9,79.6,1.2,0.0,136927.0,4.1,4.2,43.8,15.0,78.9,0,1,1,1,1,5,1,1,1,1
47486,6281,3.6,86.8,1.2,8.1,121838.0,2.7,3.1,58.0,11.1,80.0,0,1,1,1,1,5,1,1,1,1
47487,5872,6.5,88.9,0.4,3.3,92309.0,6.1,10.8,40.8,12.8,78.1,0,1,1,1,1,1,1,1,1,1
47488,4286,5.7,91.1,1.1,2.2,113253.0,4.6,6.7,47.9,17.6,84.0,0,1,1,1,1,1,1,1,1,1
47489,5345,5.8,85.8,0.5,6.8,104956.0,3.8,3.1,47.6,12.5,83.7,0,1,1,1,1,5,1,1,1,1
47490,4695,4.2,93.2,0.0,1.3,115430.0,2.3,6.4,54.4,10.0,87.1,0,1,1,1,1,5,1,1,1,1
47491,2949,6.0,87.1,2.1,2.5,170966.0,4.2,3.3,64.3,7.8,81.6,0,1,1,1,1,5,5,7,7,7
47492,3496,8.2,90.1,0.2,1.3,66597.0,6.8,4.8,46.9,12.6,88.1,0,1,1,1,1,1,1,1,1,4
47493,3902,9.0,79.3,3.7,7.0,126477.0,5.2,3.2,45.1,9.9,76.5,0,1,1,1,1,5,1,1,1,1
47494,4637,7.2,82.5,0.0,5.1,129479.0,4.9,4.3,55.7,11.5,83.3,0,1,1,1,1,5,1,1,1,1
47495,5047,2.8,85.8,3.3,2.4,155362.0,2.6,4.5,52.6,13.7,85.3,0,1,1,1,1,5,1,1,1,1
47496,5459,4.3,93.4,0.4,0.5,128389.0,3.5,8.3,45.2,13.6,81.5,0,1,1,1,1,5,1,1,1,1
47497,2165,1.8,91.8,0.1,5.3,133083.0,4.2,4.1,47.8,14.8,83.7,0,1,1,1,1,5,1,1,1,1
47498,4911,4.6,91.5,0.0,3.7,138023.0,0.5,4.0,44.7,14.4,83.0,0,1,1,1,1,5,1,1,1,1
47499,5081,4.3,88.3,0.3,6.0,115349.0,3.1,7.2,51.7,12.3,83.1,0,1,1,1,1,5,1,1,1,1
47500,3302,5.3,88.9,1.3,2.6,111707.0,2.7,2.6,43.8,15.1,85.9,0,1,1,1,1,1,1,1,1,1
47501,3124,4.4,87.3,0.8,7.6,115147.0,0.8,3.4,52.2,7.7,88.3,0,1,1,1,1,5,1,1,1,1
47502,3990,3.4,86.7,2.5,6.6,119505.0,2.1,4.2,51.6,13.0,92.4,0,1,1,1,1,5,1,1,1,1
47503,4037,6.2,85.0,2.4,4.8,125264.0,1.4,4.1,49.0,14.0,85.0,0,1,1,1,1,5,1,1,1,1
47504,3230,3.4,90.7,1.6,1.5,120000.0,1.3,3.6,47.8,11.6,82.7,0,1,1,1,1,5,1,1,1,1
47505,6874,4.5,89.7,0.6,3.5,117151.0,4.5,4.9,47.3,19.7,85.4,0,1,1,1,1,5,1,1,1,1
47506,6800,4.0,90.0,0.3,5.7,123279.0,1.4,7.3,52.6,7.8,86.1,0,1,1,1,1,5,1,1,1,1
47507,4494,13.6,79.3,1.1,5.1,117000.0,3.4,5.0,36.5,22.2,86.5,0,1,1,1,1,1,1,1,1,1
47508,6648,72.1,15.0,10.0,1.8,74464.0,16.6,3.8,15.0,27.1,77.4,0,0,0,3,0,0,0,0,0,0
47509,6777,69.0,12.9,13.5,2.6,56929.0,15.0,5.6,17.6,31.4,71.3,0,0,0,3,0,0,0,0,0,0
47510,5122,72.4,14.0,12.1,0.2,77100.0,12.8,8.7,10.7,25.5,69.8,0,0,0,3,0,0,0,0,0,0
47511,3844,61.3,20.6,14.3,2.1,82750.0,7.1,2.2,14.7,31.0,78.9,0,0,0,3,0,0,0,0,0,0
47512,5004,12.1,66.1,10.6,8.4,99491.0,4.6,6.5,43.0,19.4,82.9,0,1,1,1,1,1,1,1,1,1
47513,6692,61.6,22.1,12.1,1.7,76447.0,8.9,4.5,22.1,25.6,76.9,0,0,0,3,0,0,0,0,0,0
47514,4575,50.8,26.8,15.6,4.7,53100.0,16.2,4.2,13.4,26.8,68.8,0,0,0,3,0,0,0,0,0,0
47515,8041,38.7,23.9,28.9,5.9,71572.0,11.2,4.8,22.6,19.7,77.3,0,0,0,1,0,0,0,1,0,0
47516,4504,7.3,85.1,1.4,6.0,96574.0,5.4,1.4,37.0,14.1,81.0,0,1,1,1,1,1,1,1,1,1
47517,3352,25.5,47.3,11.8,10.8,90966.0,3.1,3.5,30.2,22.1,82.2,0,1,1,1,1,1,1,1,1,1
47518,5775,9.5,83.4,1.3,3.4,100350.0,4.0,5.1,41.5,12.1,85.8,0,1,1,1,1,1,1,1,1,1
47519,4506,10.9,81.2,2.7,4.0,104688.0,2.8,4.8,33.4,13.7,86.3,0,1,1,1,1,1,1,1,1,1
47520,2980,7.0,83.2,2.9,4.2,73800.0,11.3,9.2,30.9,18.5,83.0,0,1,1,1,1,1,2,4,4,4
47521,3298,34.4,41.3,17.4,2.4,78603.0,9.8,6.0,22.8,21.5,80.9,0,1,1,1,1,1,2,4,4,0
47522,11268,65.1,8.1,17.2,0.3,84386.0,7.3,16.0,14.0,33.4,61.2,0,0,0,3,0,0,0,0,5,5
47523,5778,29.2,60.9,6.1,1.0,94414.0,7.2,5.9,30.1,22.7,86.7,0,1,1,1,1,1,1,1,1,1
47524,6048,70.5,18.6,8.2,0.9,90083.0,10.7,6.4,15.7,24.0,74.2,0,0,0,3,0,0,0,0,0,0
47525,5674,70.3,7.0,15.7,6.6,72658.0,16.0,6.7,16.3,22.7,76.0,0,0,0,3,0,0,0,0,0,0
47526,9259,46.7,19.7,23.7,8.4,79261.0,15.1,3.9,28.5,27.3,69.6,0,0,0,3,0,0,0,0,0,0
47527,2769,59.3,13.7,17.2,4.2,92000.0,9.6,10.3,17.7,17.1,72.1,0,0,0,3,0,0,0,0,0,0
47528,4004,24.1,66.3,5.7,3.9,99261.0,10.9,4.7,30.0,15.7,82.4,0,1,1,1,1,1,1,1,1,1
47529,6782,68.1,18.1,12.3,1.5,68854.0,10.6,6.3,13.6,27.1,73.3,0,0,0,3,0,0,0,0,0,0
47530,5115,65.6,17.4,14.2,0.9,80682.0,11.0,5.8,18.4,24.0,85.4,0,0,0,3,0,0,0,0,0,0
47531,5272,70.0,17.2,10.1,0.0,61350.0,16.0,5.8,14.3,22.7,67.4,0,0,0,3,0,0,0,0,0,0
47532,4683,51.2,6.9,39.2,0.0,89323.0,10.8,7.7,23.0,23.9,85.2,0,0,0,2,0,0,0,2,0,0
47533,5245,56.3,20.1,21.0,1.6,55824.0,12.8,4.2,9.9,25.4,68.8,0,0,0,3,0,0,0,0,0,0
47534,6805,64.3,15.0,19.1,1.7,78542.0,8.4,6.2,17.1,26.1,79.7,0,0,0,3,0,0,0,0,0,0
47535,2307,8.3,87.2,3.8,0.0,102708.0,2.6,8.5,38.6,18.9,85.2,0,1,1,1,1,1,1,1,1,4
47536,2468,26.9,56.7,7.7,4.3,99750.0,5.6,5.4,34.2,21.7,80.7,0,1,1,1,1,1,1,1,1,4
47537,2257,11.2,55.5,23.7,3.1,54571.0,10.9,3.0,44.3,16.2,79.6,0,1,1,1,1,1,2,4,4,4
47538,3720,6.6,86.0,3.7,2.8,80000.0,5.7,3.5,38.8,17.8,77.7,0,1,1,1,1,1,1,1,1,4
47539,4910,51.2,16.4,30.0,1.0,63405.0,10.8,7.1,22.8,24.4,77.8,0,0,0,3,0,0,0,0,0,0
47540,3542,45.7,31.9,21.0,0.6,69643.0,20.6,5.9,23.8,25.3,80.7,0,0,0,3,0,0,0,0,0,0
47541,5611,13.7,79.5,1.8,3.5,108438.0,4.6,3.6,35.7,15.3,81.3,0,1,1,1,1,1,1,1,1,1
47542,4417,9.8,72.3,3.0,11.4,92938.0,5.6,5.7,38.6,21.2,77.5,0,1,1,1,1,1,1,1,1,1
47543,950,10.1,82.3,4.0,0.9,102938.0,1.4,11.1,39.5,20.8,85.4,0,1,1,1,1,1,2,4,4,4
47544,6937,8.1,91.9,0.0,0.0,98750.0,5.4,3.0,36.9,17.0,83.0,0,1,1,1,1,1,1,1,1,1
47545,2345,11.0,80.3,3.1,4.7,52917.0,10.9,5.6,38.8,17.2,88.2,0,1,1,1,1,1,2,4,4,4
47546,2620,15.8,77.6,0.0,2.6,85000.0,3.2,4.8,31.1,32.6,83.9,0,1,1,1,1,1,2,4,4,4
47547,3052,10.1,79.9,5.7,2.8,83218.0,8.1,1.0,38.5,13.1,88.9,0,1,1,1,1,1,1,1,1,1
47548,5133,7.5,84.6,3.1,1.6,105135.0,3.0,8.7,32.2,13.2,82.9,0,1,1,1,1,1,1,1,1,1
47549,4082,11.4,82.7,3.2,2.3,106726.0,0.5,4.2,25.0,25.8,86.8,0,1,1,1,1,1,1,1,1,4
47550,5002,4.4,90.8,1.5,1.6,105679.0,1.8,5.0,46.7,13.8,80.2,0,1,1,1,1,5,1,1,1,1
47551,4485,9.9,80.3,3.8,3.8,85899.0,4.5,5.6,43.3,15.1,87.1,0,1,1,1,1,1,1,1,1,1
47552,4062,36.0,49.4,11.6,1.6,78261.0,6.6,3.7,27.6,18.3,70.3,0,1,1,1,1,1,1,1,1,0
47553,2011,9.7,85.2,0.0,4.0,103505.0,4.1,7.4,37.1,17.4,87.8,0,1,1,1,1,1,1,1,1,4
47554,3254,9.0,88.3,2.7,0.0,98571.0,8.9,3.2,36.0,18.2,89.2,0,1,1,1,1,1,1,1,1,4
47555,2594,5.5,86.2,2.7,3.1,106563.0,4.1,5.7,30.8,14.8,79.9,0,1,1,1,1,1,1,1,1,4
47556,5757,6.4,92.1,0.0,0.8,105000.0,5.9,4.7,39.3,11.7,83.5,0,1,1,1,1,1,1,1,1,1
47557,5314,8.2,91.1,0.0,0.4,110486.0,5.9,4.7,42.4,16.4,75.5,0,1,1,1,1,1,1,1,1,1
47558,3760,2.7,96.1,0.9,0.3,143345.0,4.6,3.2,48.2,14.1,81.4,0,1,1,1,1,5,1,1,1,1
47559,4427,12.2,85.3,0.0,1.5,111250.0,3.0,4.8,45.0,15.7,87.1,0,1,1,1,1,1,1,1,1,1
47560,4745,17.4,74.7,1.7,4.0,112257.0,2.9,4.8,51.2,11.7,81.6,0,1,1,1,1,5,1,1,1,1
47561,130,0.0,99.2,0.0,0.8,115313.0,5.6,2.7,52.8,13.9,32.9,0,1,1,1,1,5,5,1,3,3
47562,3096,9.0,82.8,2.1,1.6,123152.0,1.0,6.4,54.9,13.3,82.5,0,1,1,1,1,5,1,1,1,1
47563,6602,38.3,40.8,17.6,1.8,65972.0,13.1,8.5,29.1,20.0,64.3,0,0,0,1,1,1,0,3,0,0
47564,8753,35.5,35.5,27.1,0.8,80992.0,3.2,8.3,31.3,24.3,55.4,0,0,0,1,0,0,1,1,0,0
47565,5849,18.2,75.9,4.6,0.7,85203.0,10.1,3.2,37.0,22.2,75.1,0,1,1,1,1,1,1,1,1,1
47566,3626,6.6,90.6,0.0,2.5,136875.0,1.5,2.0,56.0,4.5,76.9,0,1,1,1,1,5,1,1,1,1
47567,7073,11.6,84.9,1.1,2.4,115727.0,11.4,5.2,44.5,6.0,78.7,0,1,1,1,1,5,1,1,1,1
47568,6543,3.3,95.3,0.3,0.4,128750.0,3.0,7.0,46.2,15.3,85.6,0,1,1,1,1,5,1,1,1,1
47569,1441,4.4,94.0,0.0,1.0,117443.0,5.0,4.3,67.5,5.2,83.1,0,1,1,1,1,5,1,1,1,1
47570,2288,7.2,87.2,1.7,1.9,109000.0,3.0,1.9,54.3,10.2,79.3,0,1,1,1,1,5,1,1,1,1
47571,4986,7.4,90.6,1.8,0.0,85465.0,3.5,8.0,43.0,18.6,81.3,0,1,1,1,1,1,1,1,1,1
47572,3434,6.9,85.8,0.8,4.5,83417.0,2.6,3.6,36.5,15.2,82.4,0,1,1,1,1,1,1,1,1,4
47573,4824,4.6,92.2,0.2,1.0,95938.0,4.5,8.3,48.8,11.3,82.7,0,1,1,1,1,1,1,1,1,1
47574,3839,8.5,88.3,0.0,2.1,122230.0,6.3,5.9,54.3,10.4,75.4,0,1,1,1,1,5,1,1,1,1
47575,3049,3.2,93.5,0.7,0.5,80903.0,7.2,3.4,48.0,16.2,89.2,0,1,1,1,1,1,1,1,1,4
47576,5821,4.2,91.6,1.7,1.9,127540.0,4.2,6.1,51.0,12.2,83.9,0,1,1,1,1,5,1,1,1,1
47577,4225,9.4,84.1,3.1,1.9,72500.0,6.5,6.7,39.9,12.7,81.5,0,1,1,1,1,1,1,1,1,4
47578,3956,3.9,90.0,0.1,1.7,137841.0,2.9,5.1,52.9,12.7,87.0,0,1,1,1,1,5,1,1,1,1
47579,4309,3.9,84.5,0.6,7.6,161875.0,3.0,3.7,64.5,7.7,78.7,0,1,1,1,1,5,5,7,7,7
47580,6064,7.7,78.1,0.2,9.3,163977.0,8.5,2.1,64.2,9.1,78.2,0,1,1,1,1,5,5,7,7,7
47581,6405,1.6,80.3,1.2,15.1,113542.0,4.9,4.7,60.2,10.3,82.7,0,1,1,1,1,5,1,1,1,1
47582,9059,9.4,32.0,8.3,44.5,155179.0,0.0,12.9,44.4,15.7,19.9,0,1,1,0,4,4,5,7,7,7
47583,2638,3.5,85.6,1.3,9.4,134750.0,6.3,6.9,65.6,6.7,82.7,0,1,1,1,1,5,5,1,1,1
47584,3369,1.8,84.4,2.4,9.2,169706.0,0.4,3.6,61.9,8.0,80.0,0,1,1,1,1,5,5,7,7,7
47585,4499,6.7,81.4,0.2,10.2,105875.0,2.4,3.1,52.7,12.4,84.6,0,1,1,1,1,5,1,1,1,1
47586,4616,22.6,70.0,1.8,3.3,75762.0,4.0,2.9,28.2,16.9,85.0,0,1,1,1,1,1,1,1,1,4
47587,4448,25.6,67.9,1.7,2.9,75823.0,11.8,9.1,34.2,18.4,77.1,0,1,1,1,1,1,2,4,4,4
47588,5620,12.9,76.4,5.2,3.2,103137.0,3.4,3.3,29.9,22.6,90.9,0,1,1,1,1,1,1,1,1,1
47589,4207,8.7,77.4,1.2,8.8,101736.0,7.1,2.3,40.4,13.0,82.7,0,1,1,1,1,1,1,1,1,1
47590,2888,11.4,65.8,1.4,18.7,131429.0,6.1,6.6,52.3,14.0,80.0,0,1,1,1,1,5,1,1,1,1
47591,3512,17.8,79.0,0.2,2.3,104184.0,7.0,6.7,39.3,16.2,89.3,0,1,1,1,1,1,1,1,1,1
47592,3256,14.3,74.6,6.1,4.3,100625.0,5.4,1.5,31.4,19.2,88.7,0,1,1,1,1,1,1,1,1,1
47593,4307,21.0,69.4,5.4,4.0,89961.0,6.3,9.0,28.7,20.8,82.7,0,1,1,1,1,1,1,4,4,4
47594,3592,8.7,85.4,0.5,4.5,102865.0,3.9,3.4,44.3,15.7,88.9,0,1,1,1,1,1,1,1,1,1
47595,7101,6.9,81.6,3.6,6.8,89107.0,2.2,1.3,42.2,20.1,85.5,0,1,1,1,1,1,1,1,1,1
47596,2040,21.4,63.9,9.3,5.4,83750.0,6.8,5.8,36.4,13.3,83.1,0,1,1,1,1,1,1,1,1,4
47597,7306,14.2,75.6,2.9,4.6,92174.0,5.0,7.1,48.2,10.4,86.0,0,1,1,1,1,5,1,1,1,1
47598,1496,5.5,86.4,2.5,5.6,142500.0,2.9,2.2,55.0,12.3,83.1,0,1,1,1,1,5,1,1,1,1
47599,1867,16.3,80.9,0.0,1.9,114028.0,4.1,4.2,47.2,18.0,83.5,0,1,1,1,1,1,1,1,1,1
47600,3958,16.7,71.8,3.1,7.1,85385.0,7.8,2.6,57.2,15.8,77.8,0,1,1,1,1,5,1,1,1,1
47601,4554,3.0,86.2,0.6,7.7,119167.0,5.1,3.4,64.7,9.2,86.3,0,1,1,1,1,5,1,1,1,1
47602,7146,13.8,83.4,0.3,0.8,127908.0,10.1,3.5,50.6,12.7,81.5,0,1,1,1,1,5,1,1,1,1
47603,6115,11.0,83.6,0.8,3.1,105633.0,5.4,6.0,47.5,16.3,82.6,0,1,1,1,1,5,1,1,1,1
47604,8787,23.1,68.2,7.6,1.1,99766.0,11.5,4.8,35.2,20.6,82.9,0,1,1,1,1,1,1,1,1,1
47605,4956,20.8,57.8,12.1,4.4,91277.0,3.3,7.2,38.4,17.9,80.7,0,1,1,1,1,1,1,1,1,1
47606,4388,10.3,82.8,2.5,2.3,70365.0,8.1,6.8,41.0,14.3,88.1,0,1,1,1,1,1,1,1,1,4
47607,4611,15.1,68.6,11.1,4.3,83539.0,5.6,8.5,32.8,16.7,82.9,0,1,1,1,1,1,1,1,1,4
47608,6285,6.8,88.9,0.0,0.4,95160.0,6.6,2.5,33.4,21.9,81.6,0,1,1,1,1,1,1,1,1,1
47609,4078,8.6,90.2,0.0,0.3,95458.0,3.3,4.2,38.5,19.1,90.2,0,1,1,1,1,1,1,1,1,1
47610,3631,19.1,61.9,6.1,11.5,100885.0,11.5,4.5,37.5,14.3,85.5,0,1,1,1,1,1,1,1,1,1
47611,6234,9.9,82.1,8.0,0.0,89449.0,1.8,4.5,34.8,21.0,87.6,0,1,1,1,1,1,1,1,1,1
47612,10304,14.9,59.4,8.4,15.7,83040.0,4.2,3.8,43.6,14.1,79.7,0,1,1,1,1,5,1,1,1,1
47613,2044,4.5,84.5,0.0,10.5,123047.0,2.3,4.3,49.7,12.0,78.9,0,1,1,1,1,5,1,1,1,1
47614,6513,9.5,85.0,0.0,5.2,113594.0,2.7,5.1,39.6,19.0,80.7,0,1,1,1,1,1,1,1,1,1
47615,1194,4.6,90.5,1.3,0.6,101458.0,2.5,5.1,31.4,17.0,86.3,0,1,1,1,1,1,1,4,4,4
47616,4500,12.5,84.9,0.8,0.9,127478.0,4.1,3.0,50.3,14.1,85.7,0,1,1,1,1,5,1,1,1,1
47617,2072,7.5,69.6,18.1,2.7,84875.0,8.7,7.6,39.5,19.4,89.9,0,1,1,1,1,1,2,4,4,4
47618,4896,8.3,85.7,0.8,3.9,108657.0,4.6,7.0,39.6,16.3,88.1,0,1,1,1,1,1,1,1,1,1
47619,5396,8.1,84.8,0.0,0.6,89180.0,2.9,4.7,41.6,12.9,90.8,0,1,1,1,1,1,1,1,1,1
47620,4181,8.2,89.9,1.3,0.4,93036.0,5.3,9.1,41.1,20.0,90.1,0,1,1,1,1,1,1,1,1,1
47621,3977,6.4,75.8,5.9,11.8,56641.0,7.9,4.2,34.6,19.8,84.1,0,1,1,1,1,1,2,4,4,4
47622,3177,0.5,97.6,1.8,0.0,40250.0,5.9,12.6,37.8,12.2,75.6,0,1,1,1,1,1,2,4,4,4
47623,3513,11.9,85.0,1.0,1.0,35703.0,12.3,5.0,37.9,18.9,78.4,0,1,1,1,1,1,2,4,4,4
47624,4399,8.3,81.1,2.5,5.6,97857.0,3.1,2.6,42.3,18.1,77.3,0,1,1,1,1,1,1,1,1,1
47625,2599,4.5,90.9,0.2,1.2,107206.0,5.4,3.5,37.5,18.0,80.9,0,1,1,1,1,1,1,1,1,1
47626,3854,11.5,71.5,1.6,14.4,98036.0,7.6,4.2,31.5,13.8,78.2,0,1,1,1,1,1,1,1,1,1
47627,6231,16.3,72.8,4.0,4.5,119708.0,1.3,4.0,33.0,17.5,90.7,0,1,1,1,1,1,1,1,1,1
47628,4966,18.7,69.5,4.6,7.2,75842.0,13.3,10.4,24.1,25.6,91.9,0,1,1,1,1,1,2,4,4,4
47629,6828,10.5,78.6,1.0,6.4,87179.0,5.4,6.0,32.5,19.8,84.0,0,1,1,1,1,1,1,1,1,1
47630,6434,22.3,72.4,1.5,3.3,104559.0,3.7,5.4,34.4,18.1,83.8,0,1,1,1,1,1,1,1,1,1
47631,3708,4.0,92.8,0.1,2.7,114265.0,8.6,3.7,40.5,13.7,86.3,0,1,1,1,1,1,1,1,1,1
47632,4795,11.6,83.0,1.8,1.1,97188.0,5.5,5.4,36.8,13.2,84.5,0,1,1,1,1,1,1,1,1,1
47633,5022,9.3,76.1,4.0,5.4,113929.0,6.1,5.2,38.3,12.8,86.4,0,1,1,1,1,1,1,1,1,1
47634,4877,10.2,84.7,0.4,4.6,86771.0,8.1,10.2,34.8,23.9,81.3,0,1,1,1,1,1,1,4,4,4
47635,3353,21.3,75.2,1.8,1.8,90256.0,3.7,3.3,40.9,18.6,85.7,0,1,1,1,1,1,1,1,1,1
47636,3957,14.6,62.9,6.8,12.7,92560.0,8.0,8.0,37.8,16.7,79.1,0,1,1,1,1,1,1,1,1,1
47637,4721,12.0,72.8,5.0,7.5,97457.0,5.9,6.9,36.0,15.1,81.4,0,1,1,1,1,1,1,1,1,1
47638,8937,30.1,54.5,13.0,0.8,67547.0,4.2,2.9,32.6,19.0,80.4,0,1,1,1,1,1,1,1,1,1
47639,3573,33.0,24.1,39.6,0.7,71214.0,16.1,9.7,33.5,24.8,80.3,0,0,2,2,2,2,6,2,0,0
47640,1717,6.2,73.9,11.8,6.1,77625.0,7.2,6.9,48.5,13.4,94.3,0,1,1,1,1,1,1,1,1,4
47641,3945,9.6,61.1,24.5,3.5,66667.0,13.9,7.1,43.9,19.6,83.6,0,1,1,1,1,1,2,4,4,4
47642,2377,6.3,89.0,2.4,1.6,100313.0,5.7,3.8,40.7,17.9,85.5,0,1,1,1,1,1,1,1,1,1
47643,3687,8.0,71.5,13.9,2.3,90250.0,9.6,7.8,34.9,15.4,81.1,0,1,1,1,1,1,1,1,1,4
47644,5353,6.4,74.6,9.2,8.9,75483.0,6.8,5.5,46.0,13.1,75.7,0,1,1,1,1,1,1,1,1,1
47645,7988,32.1,58.8,7.4,1.5,89464.0,16.1,4.6,33.9,12.7,86.1,0,1,1,1,1,1,1,1,1,1
47646,4742,9.0,90.0,0.1,0.6,117313.0,3.4,5.7,49.7,13.4,86.5,0,1,1,1,1,5,1,1,1,1
47647,6967,19.9,72.2,2.6,4.5,103333.0,2.7,8.6,38.0,13.9,77.2,0,1,1,1,1,1,1,1,1,1
47648,6869,25.5,69.6,3.1,1.3,83750.0,9.2,5.9,34.0,15.5,73.9,0,1,1,1,1,1,1,1,1,1
47649,7603,32.8,55.6,5.1,3.2,72511.0,13.9,5.3,35.9,17.4,79.0,0,1,1,1,1,1,1,1,1,1
47650,4822,35.7,58.0,4.8,0.5,66736.0,17.5,7.8,34.4,19.5,76.2,0,1,1,1,1,1,2,4,4,0
47651,6720,23.9,69.5,2.2,4.0,52297.0,10.2,5.9,30.9,19.3,81.8,0,1,1,1,1,1,1,4,4,4
47652,6138,42.4,21.8,31.4,1.7,50424.0,26.0,5.6,22.8,21.1,78.3,0,0,0,3,0,0,0,0,0,0
47653,7225,23.4,67.7,3.0,3.6,69196.0,10.6,4.4,32.4,16.3,81.6,0,1,1,1,1,1,1,1,1,1
47654,7026,21.9,59.8,11.7,5.1,92381.0,6.4,4.4,37.2,15.7,84.0,0,1,1,1,1,1,1,1,1,1
47655,3576,12.7,84.5,0.8,0.3,99875.0,3.0,5.3,33.8,22.9,83.3,0,1,1,1,1,1,1,1,1,4
47656,7212,25.8,64.7,4.8,2.1,102321.0,6.8,5.2,32.7,21.1,79.9,0,1,1,1,1,1,1,1,1,1
47657,3157,24.1,75.7,0.0,0.2,108889.0,7.4,5.8,34.5,16.0,80.8,0,1,1,1,1,1,1,1,1,1
47658,5694,6.3,88.6,3.9,0.6,101684.0,6.3,7.8,51.2,10.5,86.9,0,1,1,1,1,5,1,1,1,1
47659,4134,16.2,76.5,7.0,0.1,74697.0,12.0,7.5,33.7,21.7,79.7,0,1,1,1,1,1,2,4,4,4
47660,2050,2.5,91.0,0.9,3.0,103438.0,4.3,1.6,56.2,17.2,74.3,0,1,1,1,1,5,1,1,1,1
47661,6674,17.5,62.0,13.9,3.6,56071.0,8.7,4.8,21.8,19.8,80.8,0,1,1,1,1,1,2,4,4,4
47662,4931,18.0,74.2,5.0,0.8,85089.0,6.0,3.4,35.5,18.2,87.0,0,1,1,1,1,1,1,1,1,1
47663,6984,16.5,72.7,5.8,1.8,89570.0,5.3,5.4,33.8,16.4,87.8,0,1,1,1,1,1,1,1,1,1
47664,4264,20.7,67.9,4.7,3.2,86833.0,9.6,7.3,35.2,14.5,82.6,0,1,1,1,1,1,1,1,1,1
47665,8141,14.4,79.0,3.3,1.6,115701.0,6.6,1.8,47.8,14.2,90.9,0,1,1,1,1,5,1,1,1,1
47666,3464,13.3,82.6,3.2,0.4,93480.0,11.0,5.7,32.7,17.5,89.5,0,1,1,1,1,1,1,4,4,4
47667,7993,8.2,84.7,3.7,0.9,77500.0,4.2,6.0,49.8,12.6,89.0,0,1,1,1,1,1,1,1,1,1
47668,8688,18.3,72.5,9.2,0.0,88207.0,14.3,5.8,35.4,21.7,90.7,0,1,1,1,1,1,1,1,1,1
47669,9195,31.5,51.0,14.2,2.5,63009.0,12.5,5.0,27.6,17.8,79.3,0,1,1,1,1,1,1,1,1,1
47670,7786,8.5,76.8,6.5,0.6,71910.0,14.3,8.9,41.0,14.0,85.9,0,1,1,1,1,1,1,1,1,1
47671,2985,21.3,69.5,9.0,0.2,61541.0,24.8,10.5,20.2,19.1,84.6,0,1,1,1,1,1,2,4,4,6
47672,147,41.5,54.4,0.0,4.1,84375.0,15.7,13.3,26.2,4.6,90.6,0,1,1,1,1,1,2,4,4,4
47673,8048,28.7,52.5,10.3,1.6,73846.0,14.8,7.5,20.8,23.5,84.4,0,1,1,1,1,1,1,4,4,0
47674,2413,22.0,70.2,5.2,1.4,71875.0,9.6,6.8,28.1,14.6,84.7,0,1,1,1,1,1,2,4,4,4
47675,6365,3.4,94.7,0.2,1.5,99622.0,3.9,6.2,38.5,19.4,91.5,0,1,1,1,1,1,1,1,1,1
47676,4036,1.4,98.2,0.3,0.0,101922.0,3.5,3.3,47.6,15.0,84.1,0,1,1,1,1,1,1,1,1,1
47677,8367,6.0,92.1,0.6,0.7,116709.0,4.8,5.3,49.2,15.5,84.1,0,1,1,1,1,5,1,1,1,1
47678,1637,8.4,84.6,1.2,3.5,98750.0,4.5,5.5,34.0,14.5,81.8,0,1,1,1,1,1,1,1,1,4
47679,7160,13.0,74.4,9.7,2.2,46182.0,11.0,9.0,29.9,19.9,80.8,0,1,1,1,1,1,2,4,4,4
47680,6055,31.4,50.4,16.4,0.2,58401.0,21.9,6.7,16.6,28.3,74.5,0,0,0,3,0,1,2,4,0,0
47681,6296,12.3,66.2,20.7,0.8,54479.0,9.4,4.3,20.9,12.5,92.1,0,1,1,1,1,1,2,4,4,4
47682,4324,7.5,89.1,3.4,0.0,77109.0,1.1,10.6,54.6,16.0,85.6,0,1,1,1,1,1,1,1,1,1
47683,5821,5.6,93.1,0.2,0.3,86250.0,3.4,7.7,38.8,18.2,80.9,0,1,1,1,1,1,1,1,1,1
47684,3992,4.8,93.0,0.9,1.3,91761.0,2.3,6.7,40.8,12.5,72.0,0,1,1,1,1,1,1,1,1,1
47685,2057,21.1,61.3,14.7,0.7,56799.0,13.8,9.6,26.8,27.1,69.1,0,1,1,1,1,1,2,4,4,6
47686,6474,5.7,93.1,0.1,0.8,82222.0,9.7,3.2,31.4,17.9,74.2,0,1,1,1,1,1,1,1,1,1
47687,3897,11.3,85.3,1.1,0.1,68910.0,8.3,6.0,44.5,18.0,66.2,0,1,1,1,1,1,1,1,1,4
47688,2643,4.5,93.0,0.0,0.6,110530.0,2.3,0.0,43.6,24.9,80.6,0,1,1,1,1,1,1,1,1,1
47689,9632,41.1,37.6,18.8,1.2,65052.0,11.2,3.6,19.6,19.1,80.0,0,1,1,1,0,1,1,1,0,0
47690,2512,19.9,74.6,3.9,1.2,81500.0,13.6,6.5,36.2,20.2,78.2,0,1,1,1,1,1,2,4,4,4
